0.000000000000000000e+00,-8.609909081227959948e-01,-1.342666000740171173e+00,2.007200757619128417e+00,8.500553737414258126e-01,4.237920358646192209e-01,7.217629568195966794e-01,9.175817305878866126e-01,-9.230311428012447639e-01,2.637519942146735463e+00,-1.148448485400222596e+00,7.302261066132357259e-01,-9.421584157173341634e-01,2.131313832986319046e+00,-2.525214384649321353e-02,-2.021359195977894707e+00,-9.952125999470948781e-01,-5.143427840498493442e-01,6.317328852757453372e-01,9.748679678014093852e-01,-2.461250331485898890e+00
0.000000000000000000e+00,4.287424973561027031e+00,2.381204419931133742e+00,1.146633191253967343e-01,-3.654490965186101281e-01,4.049260891752064495e+00,1.513780864584168162e+00,2.338708585192925682e+00,2.221474015126686741e+00,-6.771166366492575861e-02,6.949775699539315621e-01,-1.641548446310272524e-01,-3.990125312209340525e-01,4.115116322561338524e-01,4.524443367850409459e+00,3.747936681450464214e+00,4.229557087086520006e+00,9.724907304313633594e-01,-7.171283162317119153e-01,-8.124447557522247454e-01,1.797037969267463398e+00
0.000000000000000000e+00,3.972816449814432715e+00,3.696981374649014551e+00,3.456759745373679138e+00,5.049543256995419060e-01,3.678570835788472770e+00,-2.981706001724837574e-01,3.335903503640309076e+00,3.671750247569542047e+00,1.632829258590574595e+00,2.027423431727246150e+00,2.911882448705633397e+00,5.550088052961632101e+00,1.615922373164265347e+00,2.692735684188573675e+00,1.401585506536621173e+00,3.574887636609541453e+00,3.757551458304288161e+00,5.400102373980782744e+00,1.883884734035995656e+00,2.101646756166676511e+00
0.000000000000000000e+00,1.255884156334636126e+00,3.636101381567578450e+00,4.413559827153928694e+00,5.458221663078700381e+00,2.181608010828421484e+00,2.543201677007874917e+00,3.706753774441379878e+00,2.559823848326938212e+00,2.402083344707311330e+00,1.941097750787728504e+00,3.794299101673332952e+00,2.804786827003564298e+00,3.565020187468649127e+00,3.567335188099352905e+00,4.102383229299129574e+00,2.832750759954505870e+00,5.128963900138484355e+00,2.455224474686227509e+00,2.379138058143579482e+00,6.058287031705566150e+00
0.000000000000000000e+00,-1.257129777883027488e+00,-1.352103805556111871e+00,-1.023932436933778556e+00,8.086552306184433547e-01,-1.389288817018625055e+00,1.549873193536366323e+00,3.454261138322101132e-02,-3.709878753715460942e-01,1.949239616526339924e+00,-9.145716313486176308e-01,1.298102453818830160e-01,2.027278122784798686e+00,-6.338707741482292324e-01,-8.316407389326172517e-01,-8.308311697648089744e-01,-2.227396324540739769e+00,2.327436615713418533e-02,1.857504105208066525e+00,-1.553112454758371674e+00,-1.920644503447429541e+00
0.000000000000000000e+00,2.181586886292644412e+00,1.987855262266380763e+00,-1.960296328616995876e+00,2.072430269161528171e-01,-4.534073821854410768e-01,3.252501176246367365e+00,-1.655122855029445006e-01,2.350860535427822917e+00,-1.782241551103874722e-01,4.954738798659658050e-01,-1.774732042475358762e-01,-7.383264378914203840e-01,-1.473083574079877334e+00,9.706033507647786607e-01,-2.297393842081880688e+00,1.114060431887841318e+00,3.486633253315486680e+00,7.963808081017254015e-01,1.731614804247293637e+00,6.363626319488916439e-01
0.000000000000000000e+00,3.202714056035779855e+00,4.706154770464113568e+00,8.437720439382445647e-01,3.063147907633033018e+00,2.704156764152362502e+00,2.885817022780447161e+00,3.124173534905853256e+00,3.184442839594212149e+00,3.930910888840666750e+00,3.698657390134858058e+00,1.518966382465395615e+00,1.418488448707169391e+00,2.211788725558794244e+00,3.869680962607890518e+00,3.549018392988182669e+00,2.869614408555442253e+00,2.778427603375187793e+00,2.742006797760061065e+00,2.048611366666211797e+00,5.966077533593606708e-01
0.000000000000000000e+00,1.017265763334602724e-01,-4.153080551011541388e+00,-3.545962311598245709e+00,-1.749089724724632422e+00,-4.056382876231459100e+00,-9.065398075151925861e-01,-1.982027912028076599e+00,-2.013377713056051510e-01,-9.473674191970208325e-01,-2.282972687146550772e+00,-2.119937989514441679e+00,-3.533190480541251066e+00,-1.563372455503566627e+00,-2.125987466402668336e+00,-3.235995290334865437e+00,-3.592462688706415275e+00,-2.962330124207483983e-01,-2.077978074745359116e+00,-3.675334825245136106e+00,-1.004706792191745635e+00
0.000000000000000000e+00,-3.651714398917242921e+00,-3.010366098430981463e+00,-1.465982199578498957e+00,-4.907844043510635190e-01,-2.567163363636134399e+00,-1.851402815782959621e+00,-2.147013193366005268e+00,-3.273895715051847066e+00,-1.892821489348553765e+00,-1.827724204324002066e+00,-1.355470848894104297e+00,-2.630733470153840514e+00,-2.486234256884087390e+00,-1.412073280269375175e+00,-2.056409962153102011e+00,-2.436596677638430020e+00,-1.562495199845136185e+00,-2.597090352769604760e+00,-4.481726425317165585e+00,-1.408458578270717076e+00
0.000000000000000000e+00,1.220658953681803549e+00,7.488380149488569337e-01,1.078056960336125858e+00,1.026796913391546884e+00,2.528601603518983332e+00,3.726865445633670948e+00,3.759863040820080382e+00,4.045925816654562190e+00,4.207231152526173190e+00,2.798406552505358746e+00,1.139468093529020454e+00,1.500142508522407159e+00,2.396716654475189223e+00,-2.814470972719722575e-01,2.943747154738785010e+00,2.637128543729195140e+00,1.340771050589834035e-01,4.651694431214187020e+00,4.617200886123192127e+00,3.196077557339974673e-01
